#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   -5.896 eV
 -98.534  0.0000E+00  0.0000E+00  0.0000E+00
 -98.524  0.0000E+00  0.0000E+00  0.2000E+01
 -98.514  0.0000E+00  0.0000E+00  0.2000E+01
 -98.504  0.0000E+00  0.0000E+00  0.2000E+01
 -98.494  0.0000E+00  0.0000E+00  0.2000E+01
 -98.484  0.0000E+00  0.0000E+00  0.2000E+01
 -98.474  0.0000E+00  0.0000E+00  0.2000E+01
 -98.464  0.0000E+00  0.0000E+00  0.2000E+01
 -98.454  0.0000E+00  0.0000E+00  0.2000E+01
 -98.444  0.0000E+00  0.0000E+00  0.2000E+01
 -98.434  0.0000E+00  0.0000E+00  0.2000E+01
 -98.424  0.0000E+00  0.0000E+00  0.2000E+01
 -98.414  0.0000E+00  0.0000E+00  0.2000E+01
 -98.404  0.0000E+00  0.0000E+00  0.2000E+01
 -98.394  0.0000E+00  0.0000E+00  0.2000E+01
 -98.384  0.0000E+00  0.0000E+00  0.2000E+01
 -98.374  0.0000E+00  0.0000E+00  0.2000E+01
 -98.364  0.0000E+00  0.0000E+00  0.2000E+01
 -98.354  0.0000E+00  0.0000E+00  0.2000E+01
 -98.344  0.0000E+00  0.0000E+00  0.2000E+01
 -98.334  0.0000E+00  0.0000E+00  0.2000E+01
 -98.324  0.0000E+00  0.0000E+00  0.2000E+01
 -98.314  0.0000E+00  0.0000E+00  0.2000E+01
 -98.304  0.0000E+00  0.0000E+00  0.2000E+01
 -98.294  0.0000E+00  0.0000E+00  0.2000E+01
 -98.284  0.0000E+00  0.0000E+00  0.2000E+01
 -98.274  0.0000E+00  0.0000E+00  0.2000E+01
 -98.264  0.0000E+00  0.0000E+00  0.2000E+01
 -98.254  0.0000E+00  0.0000E+00  0.2000E+01
 -98.244  0.0000E+00  0.0000E+00  0.2000E+01
 -98.234  0.0000E+00  0.0000E+00  0.2000E+01
 -98.224  0.0000E+00  0.0000E+00  0.2000E+01
 -98.214  0.0000E+00  0.0000E+00  0.2000E+01
 -98.204  0.0000E+00  0.0000E+00  0.2000E+01
 -98.194  0.0000E+00  0.0000E+00  0.2000E+01
 -98.184  0.0000E+00  0.0000E+00  0.2000E+01
 -98.174  0.0000E+00  0.0000E+00  0.2000E+01
 -98.164  0.0000E+00  0.0000E+00  0.2000E+01
 -98.154  0.0000E+00  0.0000E+00  0.2000E+01
 -98.144  0.0000E+00  0.0000E+00  0.2000E+01
 -98.134  0.0000E+00  0.0000E+00  0.2000E+01
 -98.124  0.0000E+00  0.0000E+00  0.2000E+01
 -98.114  0.0000E+00  0.0000E+00  0.2000E+01
 -98.104  0.0000E+00  0.0000E+00  0.2000E+01
 -98.094  0.0000E+00  0.0000E+00  0.2000E+01
 -98.084  0.0000E+00  0.0000E+00  0.2000E+01
 -98.074  0.0000E+00  0.0000E+00  0.2000E+01
 -98.064  0.0000E+00  0.0000E+00  0.2000E+01
 -98.054  0.0000E+00  0.0000E+00  0.2000E+01
 -98.044  0.0000E+00  0.0000E+00  0.2000E+01
 -98.034  0.0000E+00  0.0000E+00  0.2000E+01
 -98.024  0.0000E+00  0.0000E+00  0.2000E+01
 -98.014  0.0000E+00  0.0000E+00  0.2000E+01
 -98.004  0.0000E+00  0.0000E+00  0.2000E+01
 -97.994  0.0000E+00  0.0000E+00  0.2000E+01
 -97.984  0.0000E+00  0.0000E+00  0.2000E+01
 -97.974  0.0000E+00  0.0000E+00  0.2000E+01
 -97.964  0.0000E+00  0.0000E+00  0.2000E+01
 -97.954  0.0000E+00  0.0000E+00  0.2000E+01
 -97.944  0.0000E+00  0.0000E+00  0.2000E+01
 -97.934  0.0000E+00  0.0000E+00  0.2000E+01
 -97.924  0.0000E+00  0.0000E+00  0.2000E+01
 -97.914  0.0000E+00  0.0000E+00  0.2000E+01
 -97.904  0.0000E+00  0.0000E+00  0.2000E+01
 -97.894  0.0000E+00  0.0000E+00  0.2000E+01
 -97.884  0.0000E+00  0.0000E+00  0.2000E+01
 -97.874  0.0000E+00  0.0000E+00  0.2000E+01
 -97.864  0.0000E+00  0.0000E+00  0.2000E+01
 -97.854  0.0000E+00  0.0000E+00  0.2000E+01
